wareh,capacity,buffer,QMK,CHIM,CHI,KL,KLQ,GP,GS,BS,RND
2.0,900.0,0.0,2.346152913,0.211396432,0.227004791,1286.058460418,2.367252224,0.055908227,0.017285323,0.017455526,0.036033187
2.0,900.0,0.0,2.373262644,0.218321959,0.224370772,1330.28935218,2.35002135,0.056376861,0.01844416,0.01763769,0.036914542
2.0,900.0,0.0,2.975371203,0.217147434,0.220301416,1208.088025458,2.987403817,0.055525416,0.017805736,0.017173753,0.039703453
3.0,900.0,0.0,5.497901326,0.219120989,0.22818502,1148.513116194,5.576868983,0.056685795,0.018741843,0.018916891,0.036030483
3.0,900.0,0.0,3.024665924,0.219722274,0.224317884,1100.152270877,2.975336238,0.057963426,0.018328513,0.018580969,0.038365919
3.0,900.0,0.0,4.659184952,0.217508686,0.227046873,1100.351840274,4.634659539,0.057478402,0.018897616,0.019098697,0.040232601
4.0,900.0,0.0,10.62281608,0.22065347,0.244806903,1001.373799398,10.638059341,0.058218327,0.020538141,0.020903061,0.038057416
4.0,900.0,0.0,5.441137774,0.220715677,0.230869455,972.29494055,5.535441918,0.057846345,0.020356749,0.020311243,0.036400651
4.0,900.0,0.0,7.350333865,0.210417096,0.228311149,1153.847425478,7.238886777,0.060394043,0.020956561,0.021123536,0.043189289
2.0,990.0,90.0,3.191172369,0.222539297,0.259211132,0.0,0.0,0.055820522,0.017722599,0.016966052,0.07413594
2.0,990.0,90.0,4.403943823,0.223473791,0.266192694,0.0,0.0,0.05621652,0.017382668,0.016613917,0.075252176
2.0,990.0,90.0,2.989896621,0.226315943,0.248456679,0.0,0.0,0.056622736,0.017913097,0.01717734,0.078115449
3.0,990.0,90.0,6.607277553,0.2247347,0.26132551,0.0,0.0,0.057440369,0.018939464,0.01766984,0.110023683
3.0,990.0,90.0,5.579384059,0.227749028,0.257766995,0.0,0.0,0.058248794,0.019636772,0.019206369,0.108407134
3.0,990.0,90.0,5.305913512,0.229961211,0.257418809,0.0,0.0,0.059257528,0.019699039,0.018402903,0.109859924
4.0,990.0,90.0,10.867512965,0.226520639,0.292202068,0.0,0.0,0.060471238,0.021007215,0.018605425,0.202978751
4.0,990.0,90.0,38.6333241,0.228654687,0.289506824,0.0,0.0,0.059721613,0.02157052,0.018914548,0.189352821
4.0,990.0,90.0,35.48113246,0.226941725,0.29602957,0.0,0.0,0.060695841,0.021210661,0.019156104,0.199362909
2.0,1080.0,180.0,3.983336618,0.223834201,0.283398708,0.0,0.0,0.056609451,0.018106434,0.01656231,0.079127037
2.0,1080.0,180.0,2.843971829,0.224138395,0.248804766,0.0,0.0,0.056437617,0.018208335,0.016732291,0.079716548
2.0,1080.0,180.0,3.464154333,0.224768403,0.243022656,0.0,0.0,0.057501384,0.018455622,0.016876132,0.080531958
3.0,1080.0,180.0,8.554861835,0.228885493,0.260087234,0.0,0.0,0.058870387,0.02015068,0.017304721,0.113330061
3.0,1080.0,180.0,9.637056736,0.227112206,0.261782623,0.0,0.0,0.05968277,0.020009746,0.01825359,0.112499505
3.0,1080.0,180.0,6.28769828,0.229014406,0.26085888,0.0,0.0,0.059540501,0.020210643,0.018387274,0.115389968
4.0,1080.0,180.0,26.68779055,0.228294317,0.892225906,0.0,0.0,0.061651665,0.021536445,0.018943493,0.225859272
4.0,1080.0,180.0,18.840239745,0.227707549,0.290973371,0.0,0.0,0.062812063,0.02207974,0.019195799,0.205446858
4.0,1080.0,180.0,11.565113391,0.229806609,0.289358122,0.0,0.0,0.063920786,0.024843916,0.019473152,0.20473208
2.0,1000.0,0.0,3.00952169,0.223910635,0.227328124,1695.844671522,3.02445761,0.090008218,0.020150149,0.018780967,0.038089547
2.0,1000.0,0.0,2.222377252,0.22411422,0.231779943,1697.082795915,2.216213372,0.089931674,0.018615374,0.018716093,0.03996675
2.0,1000.0,0.0,3.318061454,0.225802104,0.233037616,1643.551112127,3.304823988,0.090072198,0.019045003,0.018806904,0.045832006
3.0,1000.0,0.0,3.911449773,0.222278386,0.240505988,1512.125256509,3.906362394,0.093724368,0.020405921,0.02040514,0.045467058
3.0,1000.0,0.0,3.750990267,0.2245381,0.240593905,1490.389973104,3.679701818,0.092994532,0.020448051,0.020575933,0.045649061
3.0,1000.0,0.0,5.479945838,0.226311787,0.234934785,1388.978507687,5.356838307,0.094906602,0.021172444,0.020508933,0.046208306
4.0,1000.0,0.0,12.003997431,0.221602187,0.238572628,1312.180894298,12.04980864,0.096125433,0.02236057,0.022599482,0.042853045
4.0,1000.0,0.0,12.793607392,0.219338936,0.233841405,1300.552842515,12.777416217,0.093802607,0.0214484,0.022597819,0.04133329
4.0,1000.0,0.0,12.374251411,0.215921184,0.22811091,1110.263604162,12.23719118,0.092450509,0.02136799,0.021685931,0.038401553
2.0,1100.0,100.0,4.274570719,0.208231222,0.234003185,0.0,0.0,0.087414875,0.017863224,0.017095646,0.066057957
2.0,1100.0,100.0,4.0408447,0.20680564,0.248641872,0.0,0.0,0.087483946,0.017926324,0.017091718,0.066640166
2.0,1100.0,100.0,2.410109634,0.207791342,0.233721311,0.0,0.0,0.087695555,0.01889944,0.017992068,0.055346339
3.0,1100.0,100.0,5.060611479,0.208896105,0.243822695,0.0,0.0,0.088750996,0.019679982,0.018228112,0.116986298
3.0,1100.0,100.0,13.057354238,0.213499253,0.24243777,0.0,0.0,0.097983322,0.019899948,0.018632145,0.123589272
3.0,1100.0,100.0,9.804726948,0.213466211,0.24217289,0.0,0.0,0.090167259,0.020078083,0.018641933,0.114795395
4.0,1100.0,100.0,9.735934205,0.212448158,0.276117696,0.0,0.0,0.092936595,0.022096806,0.019613417,0.164706574
4.0,1100.0,100.0,26.270771372,0.212272604,0.272854796,0.0,0.0,0.092705929,0.021969864,0.019777387,0.164347084
4.0,1100.0,100.0,15.093824016,0.213460576,0.269475117,0.0,0.0,0.091908005,0.022164061,0.019850965,0.184572296
2.0,1200.0,200.0,2.877075202,0.208708047,0.250943991,0.0,0.0,0.088250771,0.018275723,0.016667176,0.055719193
2.0,1200.0,200.0,3.75058304,0.209366819,0.258160911,0.0,0.0,0.088263384,0.018498112,0.017570362,0.055778785
2.0,1200.0,200.0,4.051167303,0.209795819,0.233309738,0.0,0.0,0.087297852,0.018534111,0.017025813,0.056504003
3.0,1200.0,200.0,8.246092434,0.211640571,0.260780304,0.0,0.0,0.09132422,0.02026695,0.019106881,0.121393793
3.0,1200.0,200.0,5.167524176,0.212089877,0.246253999,0.0,0.0,0.091377511,0.020387419,0.018113867,0.128890163
3.0,1200.0,200.0,10.109214223,0.211601336,0.250036066,0.0,0.0,0.09066136,0.020569694,0.018324164,0.118929755
4.0,1200.0,200.0,9.690157707,0.213094794,0.798365053,0.0,0.0,0.097938304,0.022601286,0.019161184,0.171240531
4.0,1200.0,200.0,17.9363357,0.213465803,0.280846042,0.0,0.0,0.095882713,0.022324885,0.019230304,0.166979017
4.0,1200.0,200.0,20.049479623,0.213189291,0.271452043,0.0,0.0,0.096462808,0.022851779,0.019958308,0.16479289
